Site,Plot,Timepoint,Date,Location,Commenter,Species,Common,Taxa,MaxN,Phase,Sex,Size,Universe,Hour,Hrinmin...15,Min...16,Sec...17,SecinM...18,Time(min),Visibility,Complexity,Hr,Hrinmin...23,Min...24,Sec...25,SecinM...26,ST,DifT,TL,Flipped,TBF,Season,Notes,Rating,Family,L
TAM04,75,01.mp4,NA,T,EvanLindo,LA,Schoolmaster,Snapper,4,A,0,8,0,0,0,8,27,0.45,8.45,Good,High,0,0,3,43,0.716666667,3.716666667,4.733333333,85.93,Y,42.53,SUMMER,NA,3,Lutjanidae,490
TAM04,75,01.mp4,NA,T,EvanLindo,LA,Schoolmaster,Snapper,7,A,0,8,0,0,0,8,59,0.983333333,8.983333333,Good,High,0,0,3,43,0.716666667,3.716666667,5.266666667,85.93,Y,42.53,SUMMER,NA,3,Lutjanidae,490
TAM04,74,120210725,B.mp4,T,LaurenPadron,LA,Schoolmaster,Snapper,1,A,0,6,0,0,0,4,7,0.116666667,4.116666667,Good,High,0,0,2,57,0.95,2.95,1.166666667,58.18,N,58.18,SUMMER,NA,3,Lutjanidae,490
TAM20,70,1,20210724,T,NicolasRivas,LA,Schoolmaster,Snapper,1,A,0,6,0,0,0,6,48,0.8,6.8,Good,High,0,0,4,14,0.233333333,4.233333333,2.566666667,82.67,N,82.67,SUMMER,NA,3,Lutjanidae,490
TAM20,70,1,20210724,T,NicolasRivas,LA,Schoolmaster,Snapper,2,A,0,6,0,0,0,8,12,0.2,8.2,Good,High,0,0,4,14,0.233333333,4.233333333,3.966666667,82.67,N,82.67,SUMMER,NA,3,Lutjanidae,490
TAM20,71,1,20210725,T,NicolasRivas,LA,Schoolmaster,Snapper,1,A,0,6,0,0,0,6,28,0.466666667,6.466666667,Good,High,0,0,3,29,0.483333333,3.483333333,2.983333333,88.27,Y,58.18,SUMMER,NA,3,Lutjanidae,490
TAM20,72,1,20211022.mp4,T,MadisonSandquist,LA,Schoolmaster,Snapper,1,A,0,6,1?,0,0,18,12,0.2,18.2,Good,High,0,0,3,47,0.783333333,3.783333333,14.41666667,86.93,N,86.93,FALL,NA,3,Lutjanidae,490
TAM22,12,01.mp4,NA,T,MelaniReyes,LA,Schoolmaster,Snapper,1,A,0,6,1,0,0,11,58,0.966666667,11.96666667,Fair,High,0,0,3,20,0.333333333,3.333333333,8.633333333,81.33,N,81.33,SUMMER,NA,2,Lutjanidae,490
TAM24,63,01.mp4,NA,T,MelaniReyes,LA,Schoolmaster,Snapper,1,A,0,8,0,0,0,4,35,0.583333333,4.583333333,Fair,High,0,0,3,21,0.35,3.35,1.233333333,68.67,N,68.67,SUMMER,NA,3,Lutjanidae,490
TAM24,63,01.mp4,NA,T,MelaniReyes,LA,Schoolmaster,Snapper,2,A,0,8,0,0,0,10,27,0.45,10.45,Fair,High,0,0,3,21,0.35,3.35,7.1,68.67,N,68.67,SUMMER,NA,3,Lutjanidae,490
TAM37,14,01.mp4,NA,T,NicolasRivas,LA,Schoolmaster,Snapper,1,A,0,6,0,0,0,38,54,0.9,38.9,Good,High,0,0,3,29,0.483333333,3.483333333,35.41666667,43.23,N,43.23,SUMMER,NA,3,Lutjanidae,490
TAM37,16,0120210828.mp4,NA,T,ChristineNation,LA,Schoolmaster,Snapper,1,A,0,4,0,0,0,15,47,0.783333333,15.78333333,Good,High,0,0,3,23,0.383333333,3.383333333,12.4,88.52,N,88.52,SUMMER,NA,2,Lutjanidae,490
TAM37,15,0120210828.mp4,NA,T,EvanLindo,LA,Schoolmaster,Snapper,1,A,0,8,0,0,0,11,44,0.733333333,11.73333333,Fair,High,0,0,3,24,0.4,3.4,8.333333333,68.93,N,68.93,SUMMER,NA,3,Lutjanidae,490
TAM43,4,0120210828.mp4,NA,T,EvanLindo,LA,Schoolmaster,Snapper,1,A,0,8,0,0,0,10,6,0.1,10.1,Good,High,0,0,3,29,0.483333333,3.483333333,6.616666667,88.23,N,88.23,SUMMER,NA,3,Lutjanidae,490
TAM43,4,0120210828.mp4,NA,T,EvanLindo,LA,Schoolmaster,Snapper,2,A,0,6,0,0,0,29,42,0.7,29.7,Good,High,0,0,3,29,0.483333333,3.483333333,26.21666667,88.23,N,88.23,SUMMER,NA,3,Lutjanidae,490
TAM43,2,0120210828.mp4,NA,T,ChristineNation,LA,Schoolmaster,Snapper,1,A,0,8,1,0,0,9,12,0.2,9.2,Good,High,0,0,3,34,0.566666667,3.566666667,5.633333333,112.57,N,112.57,SUMMER,NA,2,Lutjanidae,490
TAM43,3,0120210828.mp4,NA,T,MelaniReyes,LA,Schoolmaster,Snapper,1,A,0,8,0,0,0,27,29,0.483333333,27.48333333,Fair,High,0,0,3,39,0.65,3.65,23.83333333,83.1,N,83.1,SUMMER,NA,3,Lutjanidae,490
TAM45,90,1,20211023,T,ChristineNation,LA,Schoolmaster,Snapper,1,A,0,0,0,0,0,6,59,0.983333333,6.983333333,Good,High,0,0,3,22,0.366666667,3.366666667,3.616666667,90,N,90,FALL,NA,3,Lutjanidae,490
MAG12,60,1,20210725.mp4,M,MadisonSandquist,LS,Lane,Snapper,1,A,0,8,0?,0,0,16,56,0.933333333,16.93333333,Good,High,0,0,5,7,0.116666667,5.116666667,11.81666667,65.18,N,65.18,SUMMER,NA,2,Lutjanidae,428
MAG48,91,1,20210828,M,MadisonSandquist,LS,Lane,Snapper,1,A,0,6,0,0,0,27,49,0.816666667,27.81666667,Good,High,0,0,3,15,0.25,3.25,24.56666667,59.12,Y,34.72,SUMMER,NA,2,Lutjanidae,428
MAG48,96,0120211024.mp4,NA,M,EvanLindo,LS,Lane,Snapper,1,A,0,6,0,0,0,10,36,0.6,10.6,Good,High,0,0,4,4,0.066666667,4.066666667,6.533333333,88.5,N,88.5,FALL,NA,1,Lutjanidae,428
MAG12,60,1,20210725.mp4,M,MadisonSandquist,MS,Mutton,Snapper,1,A,0,8,0?,0,0,36,44,0.733333333,36.73333333,Good,High,0,0,5,7,0.116666667,5.116666667,31.61666667,65.18,N,65.18,SUMMER,NA,2,Lutjanidae,428
MAG48,96,0120211024.mp4,NA,M,EvanLindo,MS,Mutton,Snapper,1,A,0,8,0,0,0,57,54,0.9,57.9,Good,High,0,0,4,4,0.066666667,4.066666667,53.83333333,88.5,N,88.5,FALL,NA,1,Lutjanidae,428
MAG48,96,0120211024.mp4,NA,M,EvanLindo,MS,Mutton,Snapper,1,J,0,6,0,1,60,27,9,0.15,87.15,Good,High,0,0,4,4,0.066666667,4.066666667,83.08333333,88.5,N,88.5,FALL,NA,1,Lutjanidae,428
MAG73,9,0120210828.mp4,NA,M,EvanLindo,MS,Mutton,Snapper,1,A,0,8,0,0,0,17,18,0.3,17.3,Good,High,0,0,3,26,0.433333333,3.433333333,13.86666667,63.35,N,63.35,SUMMER,NA,2,Lutjanidae,428
TAM20,70,1,20210724,T,NicolasRivas,MS,Mutton,Snapper,1,A,0,8,0,0,0,12,55,0.916666667,12.91666667,Good,High,0,0,4,14,0.233333333,4.233333333,8.683333333,82.67,N,82.67,SUMMER,NA,3,Lutjanidae,490
TAM20,71,1,20210725,T,NicolasRivas,MS,Mutton,Snapper,1,A,0,8,0,0,0,20,58,0.966666667,20.96666667,Good,High,0,0,3,29,0.483333333,3.483333333,17.48333333,88.27,Y,58.18,SUMMER,NA,3,Lutjanidae,490
TAM24,63,01.mp4,NA,T,MelaniReyes,MS,Mutton,Snapper,2,A,0,8,0,0,0,13,30,0.5,13.5,Fair,High,0,0,3,21,0.35,3.35,10.15,68.67,N,68.67,SUMMER,NA,3,Lutjanidae,490
TAM24,63,01.mp4,NA,T,MelaniReyes,MS,Mutton,Snapper,1,A,0,8,0,0,0,48,19,0.316666667,48.31666667,Fair,High,0,0,3,21,0.35,3.35,44.96666667,68.67,N,68.67,SUMMER,NA,3,Lutjanidae,490
MAG08,73,0120210828.mp4,NA,M,ChristineNation,OC,Yellowtail,Snapper,1,A,0,6,0,0,0,3,41,0.683333333,3.683333333,Good,High,0,0,3,30,0.5,3.5,0.183333333,79.25,N,79.25,SUMMER,NA,3,Lutjanidae,428
MAG08,73,0120210828.mp4,NA,M,ChristineNation,OC,Yellowtail,Snapper,2,A,0,6,0,0,0,6,11,0.183333333,6.183333333,Good,High,0,0,3,30,0.5,3.5,2.683333333,79.25,N,79.25,SUMMER,NA,3,Lutjanidae,428
MAG08,73,0120210828.mp4,NA,M,ChristineNation,OC,Yellowtail,Snapper,4,A,0,8,1,0,0,26,47,0.783333333,26.78333333,Good,High,0,0,3,30,0.5,3.5,23.28333333,79.25,N,79.25,SUMMER,NA,3,Lutjanidae,428
MAG08,73,0120210828.mp4,NA,M,ChristineNation,OC,Yellowtail,Snapper,5,A,0,6,1,0,0,31,37,0.616666667,31.61666667,Good,High,0,0,3,30,0.5,3.5,28.11666667,79.25,N,79.25,SUMMER,NA,3,Lutjanidae,428
MAG12,60,1,20210725.mp4,M,MadisonSandquist,OC,Yellowtail,Snapper,1,A,0,8,1?,0,0,5,38,0.633333333,5.633333333,Good,High,0,0,5,7,0.116666667,5.116666667,0.516666667,65.18,N,65.18,SUMMER,NA,2,Lutjanidae,428
MAG12,60,1,20210725.mp4,M,MadisonSandquist,OC,Yellowtail,Snapper,2,A,O,8,1?,0,0,15,43,0.716666667,15.71666667,Good,High,0,0,5,7,0.116666667,5.116666667,10.6,65.18,N,65.18,SUMMER,NA,2,Lutjanidae,428
MAG12,60,1,20210725.mp4,M,MadisonSandquist,OC,Yellowtail,Snapper,3,A,0,8,1?,0,0,37,58,0.966666667,37.96666667,Good,High,0,0,5,7,0.116666667,5.116666667,32.85,65.18,N,65.18,SUMMER,NA,2,Lutjanidae,428
MAG28,70,1,202111023,M,MadisonSandquist,OC,Yellowtail,Snapper,2,A,0,6,0,0,0,3,47,0.783333333,3.783333333,Low,High,0,0,3,46,0.766666667,3.766666667,0.016666667,86.52,N,86.52,FALL,NA,2,Lutjanidae,428
MAG28,70,1,202111023,M,MadisonSandquist,OC,Yellowtail,Snapper,3,A,0,6,0,0,0,3,51,0.85,3.85,Low,High,0,0,3,46,0.766666667,3.766666667,0.083333333,86.52,N,86.52,FALL,NA,2,Lutjanidae,428
MAG28,70,1,202111023,M,MadisonSandquist,OC,Yellowtail,Snapper,4,A,0,6,1,0,0,3,53,0.883333333,3.883333333,Low,High,0,0,3,46,0.766666667,3.766666667,0.116666667,86.52,N,86.52,FALL,NA,2,Lutjanidae,428
MAG28,70,1,202111023,M,MadisonSandquist,OC,Yellowtail,Snapper,5,A,0,6,0,0,0,6,21,0.35,6.35,Low,High,0,0,3,46,0.766666667,3.766666667,2.583333333,86.52,N,86.52,FALL,NA,2,Lutjanidae,428
MAG28,70,1,202111023,M,MadisonSandquist,OC,Yellowtail,Snapper,6,A,0,6,1,0,0,6,22,0.366666667,6.366666667,Low,High,0,0,3,46,0.766666667,3.766666667,2.6,86.52,N,86.52,FALL,NA,2,Lutjanidae,428
MAG28,70,1,202111023,M,MadisonSandquist,OC,Yellowtail,Snapper,7,A,0,6,1,0,0,28,47,0.783333333,28.78333333,Low,High,0,0,3,46,0.766666667,3.766666667,25.01666667,86.52,N,86.52,FALL,NA,2,Lutjanidae,428
MAG28,70,1,202111023,M,MadisonSandquist,OC,Yellowtail,Snapper,8,A,0,6,1,0,0,36,28,0.466666667,36.46666667,Low,High,0,0,3,46,0.766666667,3.766666667,32.7,86.52,N,86.52,FALL,NA,2,Lutjanidae,428
MAG28,70,1,202111023,M,MadisonSandquist,OC,Yellowtail,Snapper,12,A,0,8,1,0,0,47,42,0.7,47.7,Low,High,0,0,3,46,0.766666667,3.766666667,43.93333333,86.52,N,86.52,FALL,NA,2,Lutjanidae,428
MAG28,70,1,202111023,M,MadisonSandquist,OC,Yellowtail,Snapper,15,A,0,8,1,0,0,50,21,0.35,50.35,Low,High,0,0,3,46,0.766666667,3.766666667,46.58333333,86.52,N,86.52,FALL,NA,2,Lutjanidae,428
MAG48,91,1,20210828,M,MadisonSandquist,OC,Yellowtail,Snapper,1,A,0,6,0,0,0,3,36,0.6,3.6,Good,High,0,0,3,15,0.25,3.25,0.35,59.12,Y,34.72,SUMMER,NA,2,Lutjanidae,428
MAG48,91,1,20210828,M,MadisonSandquist,OC,Yellowtail,Snapper,3,A,0,8,0,0,0,8,1,0.016666667,8.016666667,Good,High,0,0,3,15,0.25,3.25,4.766666667,59.12,Y,34.72,SUMMER,NA,2,Lutjanidae,428
MAG48,91,1,20210828,M,MadisonSandquist,OC,Yellowtail,Snapper,5,A,0,8,0,0,0,33,32,0.533333333,33.53333333,Good,High,0,0,3,15,0.25,3.25,30.28333333,59.12,Y,34.72,SUMMER,NA,2,Lutjanidae,428
MAG48,96,0120211024.mp4,NA,M,EvanLindo,OC,Yellowtail,Snapper,1,A,0,6,0,0,0,8,31,0.516666667,8.516666667,Good,High,0,0,4,4,0.066666667,4.066666667,4.45,88.5,N,88.5,FALL,NA,1,Lutjanidae,428
MAG48,96,0120211024.mp4,NA,M,EvanLindo,OC,Yellowtail,Snapper,3,A,0,6,0,0,0,15,27,0.45,15.45,Good,High,0,0,4,4,0.066666667,4.066666667,11.38333333,88.5,N,88.5,FALL,NA,1,Lutjanidae,428
MAG48,96,0120211024.mp4,NA,M,EvanLindo,OC,Yellowtail,Snapper,4,A,0,6,0,0,0,19,26,0.433333333,19.43333333,Good,High,0,0,4,4,0.066666667,4.066666667,15.36666667,88.5,N,88.5,FALL,NA,1,Lutjanidae,428
MAG73,9,0120211023.mp4,NA,M,ChristineNation,OC,Yellowtail,Snapper,1,A,0,6,0,0,0,4,14,0.233333333,4.233333333,Good,High,0,0,3,42,0.7,3.7,0.533333333,91.07,Y,11.95,FALL,NA,2,Lutjanidae,428
MAG73,9,0120211023.mp4,NA,M,ChristineNation,OC,Yellowtail,Snapper,1,A,0,6,0,0,0,7,11,0.183333333,7.183333333,Good,High,0,0,3,42,0.7,3.7,3.483333333,91.07,Y,11.95,FALL,NA,2,Lutjanidae,428
MAG73,9,0120211023.mp4,NA,M,ChristineNation,OC,Yellowtail,Snapper,3,A,0,6,0,0,0,8,53,0.883333333,8.883333333,Good,High,0,0,3,42,0.7,3.7,5.183333333,91.07,Y,11.95,FALL,NA,2,Lutjanidae,428
MAG73,9,0120211023.mp4,NA,M,ChristineNation,OC,Yellowtail,Snapper,5,A,0,6,0,0,0,9,55,0.916666667,9.916666667,Good,High,0,0,3,42,0.7,3.7,6.216666667,91.07,Y,11.95,FALL,NA,2,Lutjanidae,428
MAG73,10,1,20211023,M,ChristineNation,OC,Yellowtail,Snapper,2,A,0,6,0,0,0,4,20,0.333333333,4.333333333,Good,High,0,0,3,37,0.616666667,3.616666667,0.716666667,81.2,Y,25.3,FALL,NA,3,Lutjanidae,428
MAG73,10,1,20211023,M,ChristineNation,OC,Yellowtail,Snapper,3,A,0,6,1,0,0,16,2,0.033333333,16.03333333,Good,High,0,0,3,37,0.616666667,3.616666667,12.41666667,81.2,Y,25.3,FALL,NA,3,Lutjanidae,428
MAG73,9,0120210828.mp4,NA,M,EvanLindo,OC,Yellowtail,Snapper,1,A,0,8,0,0,0,11,6,0.1,11.1,Good,High,0,0,3,26,0.433333333,3.433333333,7.666666667,63.35,N,63.35,SUMMER,NA,2,Lutjanidae,428
MAG73,9,0120210828.mp4,NA,M,EvanLindo,OC,Yellowtail,Snapper,2,A,0,8,0,0,0,14,33,0.55,14.55,Good,High,0,0,3,26,0.433333333,3.433333333,11.11666667,63.35,N,63.35,SUMMER,NA,2,Lutjanidae,428
MAG73,9,0120210828.mp4,NA,M,EvanLindo,OC,Yellowtail,Snapper,3,A,0,8,0,0,0,15,6,0.1,15.1,Good,High,0,0,3,26,0.433333333,3.433333333,11.66666667,63.35,N,63.35,SUMMER,NA,2,Lutjanidae,428
MAG73,9,0120210828.mp4,NA,M,EvanLindo,OC,Yellowtail,Snapper,5,A,0,8,1,0,0,23,2,0.033333333,23.03333333,Good,High,0,0,3,26,0.433333333,3.433333333,19.6,63.35,N,63.35,SUMMER,NA,2,Lutjanidae,428
MAG73,9,0120210828.mp4,NA,M,EvanLindo,OC,Yellowtail,Snapper,7,A,0,8,1,0,0,26,58,0.966666667,26.96666667,Good,High,0,0,3,26,0.433333333,3.433333333,23.53333333,63.35,N,63.35,SUMMER,NA,2,Lutjanidae,428
MAG73,9,0120210828.mp4,NA,M,EvanLindo,OC,Yellowtail,Snapper,9,A,0,8,1,0,0,27,31,0.516666667,27.51666667,Good,High,0,0,3,26,0.433333333,3.433333333,24.08333333,63.35,N,63.35,SUMMER,NA,2,Lutjanidae,428
TAM01,16,1,20210725,T,NicolasRivas,OC,Yellowtail,Snapper,3,A,0,8,1,0,0,4,1,0.016666667,4.016666667,Good,High,0,0,3,1,0.016666667,3.016666667,1,63.7,Y,44.42,SUMMER,NA,2,Lutjanidae,490
TAM01,16,1,20210725,T,NicolasRivas,OC,Yellowtail,Snapper,4,A,0,6,1,0,0,14,9,0.15,14.15,Good,High,0,0,3,1,0.016666667,3.016666667,11.13333333,63.7,Y,44.42,SUMMER,NA,2,Lutjanidae,490
TAM01,16,1,20210725,T,NicolasRivas,OC,Yellowtail,Snapper,5,A,0,6,1,0,0,18,23,0.383333333,18.38333333,Good,High,0,0,3,1,0.016666667,3.016666667,15.36666667,63.7,Y,44.42,SUMMER,NA,2,Lutjanidae,490
TAM01,16,1,20210725,T,NicolasRivas,OC,Yellowtail,Snapper,6,A,0,6,1,0,0,31,28,0.466666667,31.46666667,Good,High,0,0,3,1,0.016666667,3.016666667,28.45,63.7,Y,44.42,SUMMER,NA,2,Lutjanidae,490
TAM01,60,1,20211022.mp4,T,MadisonSandquist,OC,Yellowtail,Snapper,1,A,0,6,0?,0,0,5,29,0.483333333,5.483333333,Good,High,0,0,3,43,0.716666667,3.716666667,1.766666667,88.47,N,88.47,FALL,NA,2,Lutjanidae,490
TAM01,60,1,20211022.mp4,T,MadisonSandquist,OC,Yellowtail,Snapper,2,A,0,6,3?,0,0,19,38,0.633333333,19.63333333,Good,High,0,0,3,43,0.716666667,3.716666667,15.91666667,88.47,N,88.47,FALL,NA,2,Lutjanidae,490
TAM01,60,1,20211022.mp4,T,MadisonSandquist,OC,Yellowtail,Snapper,3,A,0,6,0,0,0,21,20,0.333333333,21.33333333,Good,High,0,0,3,43,0.716666667,3.716666667,17.61666667,88.47,N,88.47,FALL,NA,2,Lutjanidae,490
TAM01,60,1,20211022.mp4,T,MadisonSandquist,OC,Yellowtail,Snapper,5,A,0,6,0,0,0,43,32,0.533333333,43.53333333,Good,High,0,0,3,43,0.716666667,3.716666667,39.81666667,88.47,N,88.47,FALL,NA,2,Lutjanidae,490
TAM04,75,01.mp4,NA,T,EvanLindo,OC,Yellowtail,Snapper,4,A,0,6,0,0,0,3,49,0.816666667,3.816666667,Good,High,0,0,3,43,0.716666667,3.716666667,0.1,85.93,Y,42.53,SUMMER,NA,3,Lutjanidae,490
TAM04,75,01.mp4,NA,T,EvanLindo,OC,Yellowtail,Snapper,6,A,0,8,0,0,0,3,50,0.833333333,3.833333333,Good,High,0,0,3,43,0.716666667,3.716666667,0.116666667,85.93,Y,42.53,SUMMER,NA,3,Lutjanidae,490
TAM04,75,01.mp4,NA,T,EvanLindo,OC,Yellowtail,Snapper,9,A,0,8,0,0,0,10,8,0.133333333,10.13333333,Good,High,0,0,3,43,0.716666667,3.716666667,6.416666667,85.93,Y,42.53,SUMMER,NA,3,Lutjanidae,490
TAM04,75,01.mp4,NA,T,EvanLindo,OC,Yellowtail,Snapper,11,A,0,8,0,0,0,12,5,0.083333333,12.08333333,Good,High,0,0,3,43,0.716666667,3.716666667,8.366666667,85.93,Y,42.53,SUMMER,NA,3,Lutjanidae,490
TAM04,74,120210725,B.mp4,T,LaurenPadron,OC,Yellowtail,Snapper,1,A,0,6,1,0,0,4,49,0.816666667,4.816666667,Good,High,0,0,2,57,0.95,2.95,1.866666667,58.18,N,58.18,SUMMER,NA,3,Lutjanidae,490
TAM04,74,120210725,B.mp4,T,LaurenPadron,OC,Yellowtail,Snapper,2,A,0,6,1,0,0,5,52,0.866666667,5.866666667,Good,High,0,0,2,57,0.95,2.95,2.916666667,58.18,N,58.18,SUMMER,NA,3,Lutjanidae,490
TAM20,70,1,20210724,T,NicolasRivas,OC,Yellowtail,Snapper,2,A,0,8,0,0,0,7,0,0,7,Good,High,0,0,4,14,0.233333333,4.233333333,2.766666667,82.67,N,82.67,SUMMER,NA,3,Lutjanidae,490
TAM20,70,1,20210724,T,NicolasRivas,OC,Yellowtail,Snapper,4,A,0,8,1,0,0,36,19,0.316666667,36.31666667,Good,High,0,0,4,14,0.233333333,4.233333333,32.08333333,82.67,N,82.67,SUMMER,NA,3,Lutjanidae,490
TAM20,70,1,20210724,T,NicolasRivas,OC,Yellowtail,Snapper,5,A,0,8,1,0,0,45,4,0.066666667,45.06666667,Good,High,0,0,4,14,0.233333333,4.233333333,40.83333333,82.67,N,82.67,SUMMER,NA,3,Lutjanidae,490
TAM20,71,1,20210725,T,NicolasRivas,OC,Yellowtail,Snapper,1,A,0,8,1,0,0,3,30,0.5,3.5,Good,High,0,0,3,29,0.483333333,3.483333333,0.016666667,88.27,Y,58.18,SUMMER,NA,3,Lutjanidae,490
TAM20,71,1,20210725,T,NicolasRivas,OC,Yellowtail,Snapper,2,A,0,8,1,0,0,3,37,0.616666667,3.616666667,Good,High,0,0,3,29,0.483333333,3.483333333,0.133333333,88.27,Y,58.18,SUMMER,NA,3,Lutjanidae,490
TAM20,71,1,20210725,T,NicolasRivas,OC,Yellowtail,Snapper,3,A,0,8,0,0,0,5,14,0.233333333,5.233333333,Good,High,0,0,3,29,0.483333333,3.483333333,1.75,88.27,Y,58.18,SUMMER,NA,3,Lutjanidae,490
TAM20,71,1,20210725,T,NicolasRivas,OC,Yellowtail,Snapper,4,A,0,8,1,0,0,8,53,0.883333333,8.883333333,Good,High,0,0,3,29,0.483333333,3.483333333,5.4,88.27,Y,58.18,SUMMER,NA,3,Lutjanidae,490
TAM20,71,1,20210725,T,NicolasRivas,OC,Yellowtail,Snapper,6,A,0,8,1,0,0,14,17,0.283333333,14.28333333,Good,High,0,0,3,29,0.483333333,3.483333333,10.8,88.27,Y,58.18,SUMMER,NA,3,Lutjanidae,490
TAM20,71,1,20210725,T,NicolasRivas,OC,Yellowtail,Snapper,8,A,0,8,1,0,0,21,6,0.1,21.1,Good,High,0,0,3,29,0.483333333,3.483333333,17.61666667,88.27,Y,58.18,SUMMER,NA,3,Lutjanidae,490
TAM20,71,1,20210725,T,NicolasRivas,OC,Yellowtail,Snapper,9,A,0,8,1,0,0,30,21,0.35,30.35,Good,High,0,0,3,29,0.483333333,3.483333333,26.86666667,88.27,Y,58.18,SUMMER,NA,3,Lutjanidae,490
TAM20,72,1,20211022.mp4,T,MadisonSandquist,OC,Yellowtail,Snapper,5,?A,0,6,1,0,0,3,48,0.8,3.8,Good,High,0,0,3,47,0.783333333,3.783333333,0.016666667,86.93,N,86.93,FALL,NA,3,Lutjanidae,490
TAM20,72,1,20211022.mp4,T,MadisonSandquist,OC,Yellowtail,Snapper,6,A,0,6,1?,0,0,3,55,0.916666667,3.916666667,Good,High,0,0,3,47,0.783333333,3.783333333,0.133333333,86.93,N,86.93,FALL,NA,3,Lutjanidae,490
TAM22,12,01.mp4,NA,T,MelaniReyes,OC,Yellowtail,Snapper,1,A,0,6,0,0,0,3,28,0.466666667,3.466666667,Fair,High,0,0,3,20,0.333333333,3.333333333,0.133333333,81.33,N,81.33,SUMMER,NA,2,Lutjanidae,490
TAM22,12,01.mp4,NA,T,MelaniReyes,OC,Yellowtail,Snapper,2,A,0,6,1,0,0,6,11,0.183333333,6.183333333,Fair,High,0,0,3,20,0.333333333,3.333333333,2.85,81.33,N,81.33,SUMMER,NA,2,Lutjanidae,490
TAM22,12,01.mp4,NA,T,MelaniReyes,OC,Yellowtail,Snapper,3,A,0,6,1,0,0,15,21,0.35,15.35,Fair,High,0,0,3,20,0.333333333,3.333333333,12.01666667,81.33,N,81.33,SUMMER,NA,2,Lutjanidae,490
TAM22,12,01.mp4,NA,T,MelaniReyes,OC,Yellowtail,Snapper,5,A,0,6,1,0,0,17,43,0.716666667,17.71666667,Fair,High,0,0,3,20,0.333333333,3.333333333,14.38333333,81.33,N,81.33,SUMMER,NA,2,Lutjanidae,490
TAM22,11,1,20210724,T,NicolasRivas,OC,Yellowtail,Snapper,1,A,0,8,0,0,0,7,13,0.216666667,7.216666667,Good,High,0,0,4,21,0.35,4.35,2.866666667,88.42,N,88.42,SUMMER,NA,3,Lutjanidae,490
TAM22,11,1,20210724,T,NicolasRivas,OC,Yellowtail,Snapper,2,A,0,8,0,0,0,9,7,0.116666667,9.116666667,Good,High,0,0,4,21,0.35,4.35,4.766666667,88.42,N,88.42,SUMMER,NA,3,Lutjanidae,490
TAM22,11,1,20210724,T,NicolasRivas,OC,Yellowtail,Snapper,5,A,0,8,0,0,0,32,27,0.45,32.45,Good,High,0,0,4,21,0.35,4.35,28.1,88.42,N,88.42,SUMMER,NA,3,Lutjanidae,490
TAM22,11,1,20210724,T,NicolasRivas,OC,Yellowtail,Snapper,6,A,0,8,0,1,60,4,4,0.066666667,64.06666667,Good,High,0,0,4,21,0.35,4.35,59.71666667,88.42,N,88.42,SUMMER,NA,3,Lutjanidae,490
TAM22,11,1,20210724,T,NicolasRivas,OC,Yellowtail,Snapper,8,A,0,8,1,1,60,25,58,0.966666667,85.96666667,Good,High,0,0,4,21,0.35,4.35,81.61666667,88.42,N,88.42,SUMMER,NA,3,Lutjanidae,490
TAM24,63,01.mp4,NA,T,MelaniReyes,OC,Yellowtail,Snapper,1,A,0,8,0,0,0,4,12,0.2,4.2,Fair,High,0,0,3,21,0.35,3.35,0.85,68.67,N,68.67,SUMMER,NA,3,Lutjanidae,490
TAM37,14,01.mp4,NA,T,NicolasRivas,OC,Yellowtail,Snapper,2,A,0,8,0,0,0,6,37,0.616666667,6.616666667,Good,High,0,0,3,29,0.483333333,3.483333333,3.133333333,43.23,N,43.23,SUMMER,NA,3,Lutjanidae,490
TAM37,14,01.mp4,NA,T,NicolasRivas,OC,Yellowtail,Snapper,3,A,0,8,0,0,0,24,3,0.05,24.05,Good,High,0,0,3,29,0.483333333,3.483333333,20.56666667,43.23,N,43.23,SUMMER,NA,3,Lutjanidae,490
TAM37,16,0120210828.mp4,NA,T,ChristineNation,OC,Yellowtail,Snapper,4,A,0,8,0,0,0,3,24,0.4,3.4,Good,High,0,0,3,23,0.383333333,3.383333333,0.016666667,88.52,N,88.52,SUMMER,NA,2,Lutjanidae,490
TAM37,16,0120210828.mp4,NA,T,ChristineNation,OC,Yellowtail,Snapper,6,A,0,8,0,0,0,3,28,0.466666667,3.466666667,Good,High,0,0,3,23,0.383333333,3.383333333,0.083333333,88.52,N,88.52,SUMMER,NA,2,Lutjanidae,490
TAM37,16,0120210828.mp4,NA,T,ChristineNation,OC,Yellowtail,Snapper,9,A,0,8,1,0,0,6,17,0.283333333,6.283333333,Good,High,0,0,3,23,0.383333333,3.383333333,2.9,88.52,N,88.52,SUMMER,NA,2,Lutjanidae,490
TAM37,16,0120210828.mp4,NA,T,ChristineNation,OC,Yellowtail,Snapper,14,A,0,8,1,0,0,25,41,0.683333333,25.68333333,Good,High,0,0,3,23,0.383333333,3.383333333,22.3,88.52,N,88.52,SUMMER,NA,2,Lutjanidae,490
TAM37,15,0120210828.mp4,NA,T,EvanLindo,OC,Yellowtail,Snapper,7,A,0,8,1,0,0,3,25,0.416666667,3.416666667,Fair,High,0,0,3,24,0.4,3.4,0.016666667,68.93,N,68.93,SUMMER,NA,3,Lutjanidae,490
